1.695556640625000000e+00
1.727828979492187500e+00
1.782073974609375000e+00
1.839065551757812500e+00
1.888351440429687500e+00
1.943511962890625000e+00
2.060241699218750000e+00
2.115097045898437500e+00
2.169418334960937500e+00
2.241668701171875000e+00
2.304763793945312500e+00
2.359466552734375000e+00
2.424850463867187500e+00
2.488632202148437500e+00
2.549743652343750000e+00
2.699584960937500000e+00
2.755279541015625000e+00
2.839889526367187500e+00
2.911682128906250000e+00
2.968139648437500000e+00
3.043975830078125000e+00
3.221588134765625000e+00
3.308486938476562500e+00
3.363418579101562500e+00
3.455352783203125000e+00
3.549652099609375000e+00
3.627700805664062500e+00
3.707580566406250000e+00
3.802185058593750000e+00
3.890533447265625000e+00
4.088821411132812500e+00
4.187469482421875000e+00
4.278945922851562500e+00
4.356460571289062500e+00
4.489822387695312500e+00
1.658477783203125000e+00
1.687774658203125000e+00
1.730499267578125000e+00
1.786651611328125000e+00
1.846618652343750000e+00
1.898956298828125000e+00
1.948394775390625000e+00
2.006683349609375000e+00
2.066802978515625000e+00
2.124404907226562500e+00
2.191925048828125000e+00
2.249069213867187500e+00
2.302474975585937500e+00
2.368850708007812500e+00
2.427291870117187500e+00
2.479324340820312500e+00
2.566452026367187500e+00
2.611083984375000000e+00
2.679138183593750000e+00
2.767791748046875000e+00
2.844009399414062500e+00
2.908096313476562500e+00
2.983169555664062500e+00
3.069534301757812500e+00
3.141326904296875000e+00
3.198699951171875000e+00
3.290939331054687500e+00
3.367309570312500000e+00
3.466415405273437500e+00
3.534622192382812500e+00
3.616790771484375000e+00
3.810577392578125000e+00
3.886642456054687500e+00
3.994293212890625000e+00
4.185485839843750000e+00
4.271011352539062500e+00
4.383010864257812500e+00
1.658859252929687500e+00
1.694183349609375000e+00
1.726608276367187500e+00
1.785583496093750000e+00
1.848754882812500000e+00
1.904983520507812500e+00
1.951904296875000000e+00
2.006835937500000000e+00
2.119064331054687500e+00
2.186889648437500000e+00
2.249145507812500000e+00
2.311859130859375000e+00
2.362365722656250000e+00
2.426605224609375000e+00
2.479858398437500000e+00
2.575149536132812500e+00
2.608795166015625000e+00
2.680892944335937500e+00
2.763595581054687500e+00
2.846603393554687500e+00
2.910308837890625000e+00
2.991561889648437500e+00
3.076477050781250000e+00
3.150329589843750000e+00
3.292770385742187500e+00
3.359832763671875000e+00
3.477020263671875000e+00
3.537979125976562500e+00
3.614807128906250000e+00
3.726348876953125000e+00
3.828659057617187500e+00
3.884048461914062500e+00
4.003906250000000000e+00
4.069213867187500000e+00
4.192733764648437500e+00
4.273529052734375000e+00
4.388656616210937500e+00
1.564025878906250000e+00
1.614303588867187500e+00
1.712493896484375000e+00
1.809616088867187500e+00
1.856384277343750000e+00
1.917800903320312500e+00
2.034835815429687500e+00
2.081604003906250000e+00
2.139434814453125000e+00
2.195510864257812500e+00
2.258300781250000000e+00
2.372741699218750000e+00
2.453613281250000000e+00
2.561950683593750000e+00
2.654953002929687500e+00
2.715606689453125000e+00
2.762832641601562500e+00
2.836685180664062500e+00
2.937316894531250000e+00
3.007736206054687500e+00
3.070144653320312500e+00
3.154983520507812500e+00
3.230209350585937500e+00
3.291778564453125000e+00
3.365554809570312500e+00
3.472747802734375000e+00
3.534469604492187500e+00
3.615722656250000000e+00
3.695068359375000000e+00
3.911743164062500000e+00
4.008026123046875000e+00
4.142303466796875000e+00
4.248886108398437500e+00
1.570663452148437500e+00
1.616516113281250000e+00
1.660385131835937500e+00
1.716079711914062500e+00
1.771392822265625000e+00
1.815109252929687500e+00
1.861038208007812500e+00
1.920852661132812500e+00
2.041854858398437500e+00
2.090911865234375000e+00
